title,foodtype,location,menu_title,image,cost,score
버거운버거 아산호서대점,햄버거,충남 아산시 배방읍 호서로79번길 11 1층,매콤치킨치즈베이크 세트(세트),https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=http%3A%2F%2Fimagefarm.baemin.com%2Fsmartmenuimage%2Fupload%2Fimage%2F2023%2F8%2F22%2Ft2LE7oJgdUdQ03vuVwYNuT35KtkB3x_Q2dOTknpkCOWbotxJGNwOPKPG0cchstCDoq91--15dfYnfDVxnqVmpClKdMtdYpwX6n97HoYsq2o%3D.jpg,"7,200",2.8
버거운버거 아산호서대점,햄버거,충남 아산시 배방읍 호서로79번길 11 1층,쉬림프치즈베이크 세트(세트),https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=http%3A%2F%2Fimagefarm.baemin.com%2Fsmartmenuimage%2Fupload%2Fimage%2F2023%2F8%2F22%2FtqEwkgEv2JTUOvWTQurq4ayGR1NRrth6-MIaAaP_Z7Sonx2htZa8dsMmZMgWN6fGE98vMlr2SBvq2Zzq2MwSBant12RGmIJJ0JtKbCdfuxA%3D.jpg,"7,700",2.8
버거운버거 아산호서대점,햄버거,충남 아산시 배방읍 호서로79번길 11 1층,소시지치즈베이크 세트(세트),https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=http%3A%2F%2Fimagefarm.baemin.com%2Fsmartmenuimage%2Fupload%2Fimage%2F2023%2F8%2F22%2FyOiDSo_YqFLWRayl3i7gqyW3ozan5Kls9MAumsvai96Ohnm1wF5a4y0Y3avDAy0cIeKt8Xr_zuVAB716xinUTyKVIBUGgx736I9PW7FY_FI%3D.jpg,"7,200",2.8
버거운버거 아산호서대점,햄버거,충남 아산시 배방읍 호서로79번길 11 1층,콘치즈베이크 세트,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=http%3A%2F%2Fimagefarm.baemin.com%2Fsmartmenuimage%2Fupload%2Fimage%2F2023%2F8%2F22%2F_pmhGh1xgUhSXLznuVSXQReaW0LfH6cTzGf8nv_MrSCHbWvGdWxVSeYMJM25LHkrPFIbQuS6Tt8lSqaqmyD9hHlSX-UiqfmfH8wqeP2ZDIc%3D.jpg,"7,100",2.8
버거운버거 아산호서대점,햄버거,충남 아산시 배방읍 호서로79번길 11 1층,불닭레드핫 강정(소),https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=http%3A%2F%2Fimagefarm.baemin.com%2Fsmartmenuimage%2Fupload%2Fimage%2F2023%2F8%2F22%2FBODNw01FrPLXLhUvHYLCdlH6nSciMhDffWxJv_FcXitKjNq9OAO-5ZgqdgEeO-Rvs-fZiNORvsBvyy3cb2uYPO3ljLuoIQ6Emt52yG8fc1Y%3D.jpg,"5,000",2.8
버거운버거 아산호서대점,햄버거,충남 아산시 배방읍 호서로79번길 11 1층,불닭레드핫 강정(중),https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=http%3A%2F%2Fimagefarm.baemin.com%2Fsmartmenuimage%2Fupload%2Fimage%2F2023%2F8%2F22%2FBODNw01FrPLXLhUvHYLCdlH6nSciMhDffWxJv_FcXitKjNq9OAO-5ZgqdgEeO-Rvs-fZiNORvsBvyy3cb2uYPO3ljLuoIQ6Emt52yG8fc1Y%3D.jpg,"10,000",2.8
버거운버거 아산호서대점,햄버거,충남 아산시 배방읍 호서로79번길 11 1층,케이준순살강정(소),https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=http%3A%2F%2Fimagefarm.baemin.com%2Fsmartmenuimage%2Fupload%2Fimage%2F2023%2F8%2F22%2Fht_58OwqahA9cwjuddsJIOYd3RnuzcyeWxa9stmQ_EacDDBF482SZS82R_8zTilRKQfX2xRIYlhzAmhh7x74I-l2sIWV4ii4B6Ta7BN3sc0%3D.jpg,"4,500",2.8
버거운버거 아산호서대점,햄버거,충남 아산시 배방읍 호서로79번길 11 1층,케이준순살강정(중),https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=http%3A%2F%2Fimagefarm.baemin.com%2Fsmartmenuimage%2Fupload%2Fimage%2F2023%2F8%2F22%2Fht_58OwqahA9cwjuddsJIOYd3RnuzcyeWxa9stmQ_EacDDBF482SZS82R_8zTilRKQfX2xRIYlhzAmhh7x74I-l2sIWV4ii4B6Ta7BN3sc0%3D.jpg,"9,000",2.8
버거운버거 아산호서대점,햄버거,충남 아산시 배방읍 호서로79번길 11 1층,화이트어니언강정(소),https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=http%3A%2F%2Fimagefarm.baemin.com%2Fsmartmenuimage%2Fupload%2Fimage%2F2023%2F8%2F22%2FicQfYuTgpYjGBIpQWBlGe_J3ZngWFcjctnLjdItkUJ2jUE0-ep-hatb2N1ZSerG923MLeWKkbBVBjM0L6c-YlPKAgecFC7-2z5KGY75ZwaE%3D.jpg,"5,000",2.8
버거운버거 아산호서대점,햄버거,충남 아산시 배방읍 호서로79번길 11 1층,후라이드 치킨(반마리),https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=http%3A%2F%2Fimagefarm.baemin.com%2Fsmartmenuimage%2Fupload%2Fimage%2F2023%2F8%2F22%2Fyf0BaEFprcuxC_NvMJpLtj31yYk6qKEkuFWBd9o4BtFe8c55l4lwWJ5eyd-aPy7LFxOrMSyCbZzRxnxuSXXIORuiq6gErwWEi1s-9RnLj54%3D.jpg,"9,900",2.8
버거운버거 아산호서대점,햄버거,충남 아산시 배방읍 호서로79번길 11 1층,순살후라이드(순살 후라이드(기본)),https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=http%3A%2F%2Fimagefarm.baemin.com%2Fsmartmenuimage%2Fupload%2Fimage%2F2023%2F8%2F22%2Fngt6tRnmoAoA3VbP_iy7hsZq0rMFyEthmGE8fmNqpz1vgtMF_OHkPQpZELqzAtkWTJgdB958-LDFQHJkL1BHAN1LLgkd6UeizUkqqF0Ac-8%3D.jpg,"10,900",2.8
버거운버거 아산호서대점,햄버거,충남 아산시 배방읍 호서로79번길 11 1층,순살후라이드(순살 양념 변경),https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=http%3A%2F%2Fimagefarm.baemin.com%2Fsmartmenuimage%2Fupload%2Fimage%2F2023%2F8%2F22%2Fngt6tRnmoAoA3VbP_iy7hsZq0rMFyEthmGE8fmNqpz1vgtMF_OHkPQpZELqzAtkWTJgdB958-LDFQHJkL1BHAN1LLgkd6UeizUkqqF0Ac-8%3D.jpg,"11,900",2.8
버거운버거 아산호서대점,햄버거,충남 아산시 배방읍 호서로79번길 11 1층,순살후라이드(순살 매운양념 변경),https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=http%3A%2F%2Fimagefarm.baemin.com%2Fsmartmenuimage%2Fupload%2Fimage%2F2023%2F8%2F22%2Fngt6tRnmoAoA3VbP_iy7hsZq0rMFyEthmGE8fmNqpz1vgtMF_OHkPQpZELqzAtkWTJgdB958-LDFQHJkL1BHAN1LLgkd6UeizUkqqF0Ac-8%3D.jpg,"12,900",2.8
버거운버거 아산호서대점,햄버거,충남 아산시 배방읍 호서로79번길 11 1층,순살후라이드(순살 소이마요 변경),https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=http%3A%2F%2Fimagefarm.baemin.com%2Fsmartmenuimage%2Fupload%2Fimage%2F2023%2F8%2F22%2Fngt6tRnmoAoA3VbP_iy7hsZq0rMFyEthmGE8fmNqpz1vgtMF_OHkPQpZELqzAtkWTJgdB958-LDFQHJkL1BHAN1LLgkd6UeizUkqqF0Ac-8%3D.jpg,"11,900",2.8
버거운버거 아산호서대점,햄버거,충남 아산시 배방읍 호서로79번길 11 1층,비프해쉬버거(NEW),https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=http%3A%2F%2Fimagefarm.baemin.com%2Fsmartmenuimage%2Fupload%2Fimage%2F2023%2F11%2F21%2Fo8ezGbVDPUOFNLIxwWKmGKLwAEW2iHtPCcUEagGyPWIYKbVsiD1TK4wtyYkuU-AE.jpg,"6,900",2.8
버거운버거 아산호서대점,햄버거,충남 아산시 배방읍 호서로79번길 11 1층,불닭치즈카츠버거(불닭소스),https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=http%3A%2F%2Fimagefarm.baemin.com%2Fsmartmenuimage%2Fupload%2Fimage%2F2023%2F8%2F22%2FUm57_sLsWaKW3CysolQHVm6LViVUQZtpsjeY_yub0EvpE9pRTXFtKRpd2UrtrEkeDuljYqEGmb3Z052k2mwFZP-_SRfUcOTeqjnfW9X6zrs%3D.jpg,"8,000",2.8
버거운버거 아산호서대점,햄버거,충남 아산시 배방읍 호서로79번길 11 1층,블랙치즈카츠버거 (블랙패퍼),https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=http%3A%2F%2Fimagefarm.baemin.com%2Fsmartmenuimage%2Fupload%2Fimage%2F2023%2F8%2F22%2FqvSqLqL1pEiTkPr38nIRlIIbg5TX3GO4RkXwWItdqg-QreZyZpIF4lPzJapqPllb_YMQL9Fq-T_XLhM-1m4N7rcZ28aQ4FGqmRnYSPH-gWc%3D.jpg,"5,300",2.8
버거운버거 아산호서대점,햄버거,충남 아산시 배방읍 호서로79번길 11 1층,딥치즈치킨버거,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=http%3A%2F%2Fimagefarm.baemin.com%2Fsmartmenuimage%2Fupload%2Fimage%2F2023%2F8%2F22%2FfPVhHtVxyT1-spPyOjmzRgNbkPpGhTtXlh_40pyAllZYC4dPD7fO1l4yVKkKA9MwNHGqGQsP-UR74BWUFyfefCCUeTuQC3M_PrA6LOv0CZ0%3D.jpg,"5,100",2.8
버거운버거 아산호서대점,햄버거,충남 아산시 배방읍 호서로79번길 11 1층,버거운치킨버거(단품),https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=http%3A%2F%2Fimagefarm.baemin.com%2Fsmartmenuimage%2Fupload%2Fimage%2F2023%2F8%2F22%2FJFA3NpfBioOVnEKlrty_yhX1BRQoYCsgZAgcJUu5VtZuzYuS6nvvXqk5WpVQ2Nwf58O8w9uP6M4ZduIUrT4FhdvlB_DgnPgE2ht_JCx3p5E%3D.jpg,"4,600",2.8
버거운버거 아산호서대점,햄버거,충남 아산시 배방읍 호서로79번길 11 1층,달콤비프치즈베이크(단품),https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=http%3A%2F%2Fimagefarm.baemin.com%2Fsmartmenuimage%2Fupload%2Fimage%2F2023%2F8%2F22%2Fp9O5PlGC1s-ndrgOZf41P1Q-RzitodTbTUlhrEjSqpIMumKsTCTEatlAVbLdFDsAGBxvOW9IY8Z_X4CB52mD8DdnJA4t7fEHct-L-jS5V0U%3D.jpg,"5,500",2.8
버거운버거 아산호서대점,햄버거,충남 아산시 배방읍 호서로79번길 11 1층,소시지치즈베이크(단품),https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=http%3A%2F%2Fimagefarm.baemin.com%2Fsmartmenuimage%2Fupload%2Fimage%2F2023%2F8%2F22%2F-5aQN62ofrm3W8QmjaoZiS63K_xpuyB4A923Oq7KQJcSd_cBCyL0dHiR5TCwyD8NrjtkdZDxyejTO0Zmg10yNhruw9z9IM3smRwydDY9vhI%3D.jpg,"4,900",2.8
버거운버거 아산호서대점,햄버거,충남 아산시 배방읍 호서로79번길 11 1층,매콤치킨치즈베이크(단품),https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=http%3A%2F%2Fimagefarm.baemin.com%2Fsmartmenuimage%2Fupload%2Fimage%2F2023%2F8%2F22%2FAYT6Cam0mbYK4XpAbx3VW7m_CPHPCro6waZ925uwvw0X_mkYbQGo5N7cdINXJGAELeMGRytkTVZElg06uOjlpgucXbc_vgnEGfLLer0XwQM%3D.jpg,"4,900",2.8
버거운버거 아산호서대점,햄버거,충남 아산시 배방읍 호서로79번길 11 1층,풀치즈베이크(단품),https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=http%3A%2F%2Fimagefarm.baemin.com%2Fsmartmenuimage%2Fupload%2Fimage%2F2023%2F8%2F22%2F4RYhkVP11eSsVEoODe_0nW4fjvxrYI4zPqkmDFd_Q0qzqYPDtM34Adv2P4kuTdRUdu7HAPZS_NN5KYihbXxiOWjfZ8OJBdu9jgh8tUn3d8w%3D.jpg,"4,400",2.8
버거운버거 아산호서대점,햄버거,충남 아산시 배방읍 호서로79번길 11 1층,콘치즈베이크(단품),https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=http%3A%2F%2Fimagefarm.baemin.com%2Fsmartmenuimage%2Fupload%2Fimage%2F2023%2F8%2F22%2FVi-uP2mFm1WZWuLYIFjPVJnNSnohfcRB5Kiv5qUhHMifk8ARQhCF4VxRJ8gk9Oac5r7qt299RI75UZvTWUUMHASrEPW6h0-6XYCp6mSIpKU%3D.jpg,"4,800",2.8
버거운버거 아산호서대점,햄버거,충남 아산시 배방읍 호서로79번길 11 1층,치킨너겟(NEW)(4조각),https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=http%3A%2F%2Fimagefarm.baemin.com%2Fsmartmenuimage%2Fupload%2Fimage%2F2024%2F2%2F21%2FG-DB9_JWwjTMPPiJwFdpHYHg52mq5R2jwJZzPTZW9eBmnWFRMTMHRVFNVvTg4A6v.jpg,"2,000",2.8
버거운버거 아산호서대점,햄버거,충남 아산시 배방읍 호서로79번길 11 1층,치킨너겟(NEW)(10조각),https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=http%3A%2F%2Fimagefarm.baemin.com%2Fsmartmenuimage%2Fupload%2Fimage%2F2024%2F2%2F21%2FG-DB9_JWwjTMPPiJwFdpHYHg52mq5R2jwJZzPTZW9eBmnWFRMTMHRVFNVvTg4A6v.jpg,"5,000",2.8
버거운버거 아산호서대점,햄버거,충남 아산시 배방읍 호서로79번길 11 1층,오징어링 5조각(new),https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=http%3A%2F%2Fimagefarm.baemin.com%2Fsmartmenuimage%2Fupload%2Fimage%2F2024%2F2%2F15%2F3-TO4HSUIdMdvx9rhf7X2tLbQ9vATVYVtZZVVv_7zDnzB1pSFZ9vsKbyIeqBWpHs.jpg,"3,500",2.8
버거운버거 아산호서대점,햄버거,충남 아산시 배방읍 호서로79번길 11 1층,김말이 10조각 + 양념소스(10조각),https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=http%3A%2F%2Fimagefarm.baemin.com%2Fsmartmenuimage%2Fupload%2Fimage%2F2023%2F9%2F4%2FeLNMxDL3IKBCOezsiG_evjRlnNk2Mo8x1VCzUZDZNZn-CVu_f-jMi2fsRCZydSof.jpg,"3,000",2.8
버거운버거 아산호서대점,햄버거,충남 아산시 배방읍 호서로79번길 11 1층,케이준양념감자(소),https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=http%3A%2F%2Fimagefarm.baemin.com%2Fsmartmenuimage%2Fupload%2Fimage%2F2023%2F8%2F18%2FKG3_BHpb6BkcYHRYqinq28-XeK9jkFY7h0GHP2n-ffLZEG9WVxyMcbKsNKLBfeHH.jpg,"2,000",2.8
버거운버거 아산호서대점,햄버거,충남 아산시 배방읍 호서로79번길 11 1층,콘샐러드,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=http%3A%2F%2Fimagefarm.baemin.com%2Fsmartmenuimage%2Fupload%2Fimage%2F2023%2F5%2F16%2F7I4q6G5f71hy2T-V2l9p7Z2mkMQ_VZ5njEW6qmY2V-SH8C0hCss3ztASAa_w7RoB.jpg,"2,000",2.8
버거운버거 아산호서대점,햄버거,충남 아산시 배방읍 호서로79번길 11 1층,그린베이컨샐러드,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=http%3A%2F%2Fimagefarm.baemin.com%2Fsmartmenuimage%2Fupload%2Fimage%2F2023%2F5%2F16%2F7I4q6G5f71hy2T-V2l9p7YzcgrqhTPGnAMhXku1-3Z1ZN8YVsYcQy3ZS5-61LYly.jpg,"3,800",2.8
버거운버거 아산호서대점,햄버거,충남 아산시 배방읍 호서로79번길 11 1층,치킨텐더샐러드,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=http%3A%2F%2Fimagefarm.baemin.com%2Fsmartmenuimage%2Fupload%2Fimage%2F2023%2F5%2F16%2F7I4q6G5f71hy2T-V2l9p7esjUMdVH1S3FP4zaZ8YVqm8GGHo6zHva7DTwBL6i1qM.jpg,"4,600",2.8
버거운버거 아산호서대점,햄버거,충남 아산시 배방읍 호서로79번길 11 1층,쉬림프샐러드,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=http%3A%2F%2Fimagefarm.baemin.com%2Fsmartmenuimage%2Fupload%2Fimage%2F2023%2F5%2F16%2F7I4q6G5f71hy2T-V2l9p7UfpubvLKzAg686nYijscwC7rV30sw_AilEZHqu6w1wd.jpg,"5,500",2.8
버거운버거 아산호서대점,햄버거,충남 아산시 배방읍 호서로79번길 11 1층,(ICE)콜라,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=http%3A%2F%2Fimagefarm.baemin.com%2Fsmartmenuimage%2Fupload%2Fimage%2F2023%2F3%2F17%2FFNELADlJEvHZS7fyzl36pyG_tTr-dTK3s-26-7DA_doUB6iizvGntkoMzrKmSeny.jpg,"1,900",2.8
버거운버거 아산호서대점,햄버거,충남 아산시 배방읍 호서로79번길 11 1층,(ICE)사이다,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=http%3A%2F%2Fimagefarm.baemin.com%2Fsmartmenuimage%2Fupload%2Fimage%2F2023%2F5%2F17%2FcWhkV9VBBRISqbCuhW8O7hB947JAnKkmd-dKUu2zq3LEoZQYhuGmZO29F7jVzpX-.jpg,"1,900",2.8
버거운버거 아산호서대점,햄버거,충남 아산시 배방읍 호서로79번길 11 1층,(ICE)제로콜라,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=http%3A%2F%2Fimagefarm.baemin.com%2Fsmartmenuimage%2Fupload%2Fimage%2F2023%2F5%2F16%2FtUfRKFHF8HdPzuoCOWpR_BKQi0bhYs9uFBeby3KdHLjCpzf3zdVKrYxlslks_vEi.jpg,"1,900",2.8
버거운버거 아산호서대점,햄버거,충남 아산시 배방읍 호서로79번길 11 1층,오렌지쥬스(400ml),https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=http%3A%2F%2Fimagefarm.baemin.com%2Fsmartmenuimage%2Fupload%2Fimage%2F2021%2F10%2F13%2FsuUg9HsyYx6XObdoR2VAWXVeB3UpdRiqXJvbBvG849Tv4KoF1JoklpOspzMW1N7Z.jpg,"2,500",2.8
버거운버거 아산호서대점,햄버거,충남 아산시 배방읍 호서로79번길 11 1층,(ICE)아이스티,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=http%3A%2F%2Fimagefarm.baemin.com%2Fsmartmenuimage%2Fupload%2Fimage%2F2021%2F10%2F13%2FsuUg9HsyYx6XObdoR2VAWRZClkoX_vo6eP9rDwoZMI4V_5coDZaiBZLQvXvElQUh.jpg,"2,500",2.8
메가MGC커피 아산호서대점,카페,충남 아산시 배방읍 호서로79번길 19,아메리카노,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210723_23%2F1627017004891fcRAE_PNG%2F-WmkA0Dut5CZFxjxti35v4H8.png,"1,500",3.7
메가MGC커피 아산호서대점,카페,충남 아산시 배방읍 호서로79번길 19,딸기라떼,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210723_163%2F1627017035120pThdM_PNG%2FZ7dc7qqDVyN4elaVhua1dME4.png,"3,500",3.7
마포집,"육류,고기요리",충남 아산시 배방읍 호서로79번길 19 2층,제육볶음,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230818_222%2F1692362223170c4kEM_JPEG%2F1632479498688.jpg,"9,500",3.2
마포집,"육류,고기요리",충남 아산시 배방읍 호서로79번길 19 2층,치즈알밥,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230818_256%2F1692361945301uO99J_JPEG%2F1632481736847.jpg,"9,500",3.2
마포집,"육류,고기요리",충남 아산시 배방읍 호서로79번길 19 2층,돌솥비빔밥,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230818_162%2F1692362094625uTdQe_JPEG%2F1632479105257.jpg,"9,000",3.2
마포집,"육류,고기요리",충남 아산시 배방읍 호서로79번길 19 2층,등심돈까스(국내산),https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240219_59%2F1708337430758lQOt8_JPEG%2F1632481747374.jpg,"9,500",3.2
마포집,"육류,고기요리",충남 아산시 배방읍 호서로79번길 19 2층,생고기김치찌개,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230818_295%2F16923566494677XraJ_JPEG%2F191028_121547_5.jpeg,"8,500",3.2
마포집,"육류,고기요리",충남 아산시 배방읍 호서로79번길 19 2층,비빔밥,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230818_145%2F1692360966906VR5JL_JPEG%2F20210926_180134.jpg,"8,500",3.2
마포집,"육류,고기요리",충남 아산시 배방읍 호서로79번길 19 2층,비빔냉면,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230819_129%2F1692413984520XLdxY_JPEG%2F1632481725778.jpg,"8,000",3.2
마포집,"육류,고기요리",충남 아산시 배방읍 호서로79번길 19 2층,물냉면,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230818_278%2F1692356855579OmWN1_JPEG%2F20191026_232442.jpg,"7,000",3.2
마포집,"육류,고기요리",충남 아산시 배방읍 호서로79번길 19 2층,된장찌개,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230818_188%2F1692356685869sFswQ_JPEG%2F191028_121547_2.jpeg,"7,500",3.2
마포집,"육류,고기요리",충남 아산시 배방읍 호서로79번길 19 2층,순두부찌개,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230819_112%2F16924138502925MlQC_JPEG%2F1632481757278.jpg,"7,500",3.2
마포집,"육류,고기요리",충남 아산시 배방읍 호서로79번길 19 2층,냄비라면,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230818_146%2F1692356890169cps7a_JPEG%2F20191104_134810.jpg,"4,000",3.2
마포집,"육류,고기요리",충남 아산시 배방읍 호서로79번길 19 2층,계란찜,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230819_291%2F1692414110710OuxUS_JPEG%2F1632481729880.jpg,"4,000",3.2
마포집,"육류,고기요리",충남 아산시 배방읍 호서로79번길 19 2층,수입냉동삼겹살(고원돈)(180g),,"10,000",3.2
마포집,"육류,고기요리",충남 아산시 배방읍 호서로79번길 19 2층,국내산 생 삼겹살(포크빌)(180g),,"15,000",3.2
한솥도시락 아산호서대점,"도시락,컵밥",충남 아산시 배방읍 호서로79번길 15 오락타운,동백,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180912_284%2F1536742163305x8gsy_JPEG%2Fya_Sid1vMuJALTiKs4694dWK.jpg,"6,200",2.2
한솥도시락 아산호서대점,"도시락,컵밥",충남 아산시 배방읍 호서로79번길 15 오락타운,진달래,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200108_32%2F1578468107049LK9Bq_PNG%2F8bOkPPLIsITL-DbUat95Cz9s.png,"8,000",2.2
한솥도시락 아산호서대점,"도시락,컵밥",충남 아산시 배방읍 호서로79번길 15 오락타운,새치 고기고기,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180912_34%2F1536742133194yFDgM_JPEG%2FpY0Vqn30DtCt1XmbX6cK13QW.jpg,"7,100",2.2
한솥도시락 아산호서대점,"도시락,컵밥",충남 아산시 배방읍 호서로79번길 15 오락타운,돈까스도련님,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180912_91%2F1536742344894IhaA1_JPEG%2FISrBQI8t8Sn-eJIFNq78UHmk.jpg,"4,900",2.2
한솥도시락 아산호서대점,"도시락,컵밥",충남 아산시 배방읍 호서로79번길 15 오락타운,치킨제육,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180912_262%2F1536742617601AFxl7_JPEG%2FsGZBzuMOYQzZq6TRYq23Hkrk.jpg,"5,000",2.2
한솥도시락 아산호서대점,"도시락,컵밥",충남 아산시 배방읍 호서로79번길 15 오락타운,빅치킨마요,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180912_105%2F1536743540291Kg1L2_JPEG%2FjV5gOW8oDg0R1hvDZZoQWXaX.jpg,"4,400",2.2
한솥도시락 아산호서대점,"도시락,컵밥",충남 아산시 배방읍 호서로79번길 15 오락타운,돈까스 카레,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180912_21%2F1536743647623WB8L6_JPEG%2FgKiHOYn-JZJp-Vfrqq4-xvpg.jpg,"4,800",2.2
한솥도시락 아산호서대점,"도시락,컵밥",충남 아산시 배방읍 호서로79번길 15 오락타운,소불고기 철판볶음밥,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180912_249%2F15367436312291jGaz_JPEG%2FiNUxaqY-9IVclvCh2erQdYh6.jpg,"5,100",2.2
